com.omnigroup.OmniGrafflePro,_NSLeakWindowGraphicsContextOnCreationDefaultValueFunction,__NSCreateWindowWithOpaqueShape2
com.omnigroup.OmniGrafflePro,_NSTableViewSetObjectValueOnCellsForAnimationsDefaultValueFunction,-[NSTableView _shouldSetObjectValueOnCellsForAnimations]
com.omnigroup.OmniOutliner3,-[NSFileWrapper fileAttributes],
com.omnigroup.OmniOutlinerPro3,-[NSFileWrapper fileAttributes],
com.omnigroup.OmniPlan,___48-[__NSFastEnumerationEnumerator initWithObject:]_block_invoke,___NSFastEnumerationMutationHandler
com.omnigroup.OmniPlan2,_NSCoreDragCGEventBlockingProc,
com.omnigroup.OmniWeb5,-[NSTextFieldCell focusRingMaskBoundsForFrame:inView:],
com.operasoftware.Opera,_NSViewLayerBackWindowFrameViaWantsLayerGeometryTestDefaultValueFunction,-[NSView buildLayerTreeWithOwnLayerRequirement:someAncestorWantsLayer:canJoinInclusiveLayer:containingLayer:]
com.operasoftware.Opera,_NSWindowShouldFlipTitleControlsForRTLDefaultValueFunction,-[NSWindow windowTitlebarLayoutDirection]
com.operasoftware.Opera.helper,__NSScreenConfigurationUpdateSharedInfoForReason,+[_NSScreenConfiguration invalidateConfigurationForReason:]
com.overmacs.photosweeper,_NSUseImprovedLayoutPassDefaultValueFunction,_NSUseImprovedLayoutPass
com.panic.Coda,-[NSDocument invalidateRestorableState],
com.panic.Coda2,_NSViewAllowLockFocusWithLayersDefaultValueFunction,-[NSView _shouldDoLockFocusForLayerBacking]
com.panic.Transmit,_NSDisableAutomaticWindowTabbingDefaultValueFunction,+[NSWindow allowsAutomaticWindowTabbing]
com.panic.Transmit,-[NSSplitView _adjustArrangedViewsIfNecessary],
com.peaksystems.diptic-mac,-[NSView setLayer:],
com.peaksystems.diptic-mac,_NSViewShouldSetLayerMasksToBoundsForAllViewsDefaultValueFunction,-[NSView setLayer:]
com.phildow.journler,_NSDisableAutomaticWindowTabbingDefaultValueFunction,+[NSWindow allowsAutomaticWindowTabbing]
com.pixelmatorteam.pixelmator,_NSUpdateLayerAfterUpdateGeometryDefaultValueFunction,-[NSView _updateLayerGeometryFromView]
com.pixelmatorteam.pixelmator,_NSNeedsSnowLeopardTitlebarButtonsDefaultValueFunction,-[NSThemeFrame _minXTitlebarWidgetInset]
com.pixelmatorteam.pixelmator,_NSDocumentHideAutosaveButtonForUntitledDefaultValueFunction,-[NSDocument _setFileURL:]
com.pixelmatorteam.pixelmator,_NSEventSupressTranslateGestureDefaultValueFunction,
com.pixelmatorteam.pixelmator,_NSImageRepSelectionUsesColorSpaceDefaultValueFunction,___RepSelectionCandidateColorSpaceScore_block_invoke
com.pixelmatorteam.pixelmator.retail,_NSDocumentHideAutosaveButtonForUntitledDefaultValueFunction,-[NSDocument _setFileURL:]
com.pixelmatorteam.retail.pixelmator,_NSDocumentHideAutosaveButtonForUntitledDefaultValueFunction,-[NSDocument _setFileURL:]
com.plasq.ComicLife2,+[NSScroller initialize],
com.purevpn.macapp.App,_NSViewShouldMarkLayoutNeededAfterAnimationDefaultValueFunction,___47-[NSView(NSInternal) _performAnimated:actions:]_block_invoke.4060
com.ranchero.NetNewsWire,-[NSDockTile _needsTigerDockContextBehavior],
com.reederapp.rkit2.mac,_NSViewLayerBackWindowFrameViaWantsLayerGeometryTestDefaultValueFunction,-[NSView buildLayerTreeWithOwnLayerRequirement:someAncestorWantsLayer:canJoinInclusiveLayer:containingLayer:]
com.shade3d.xshade,_NSScrollViewUseInclusiveLayerEverywhereDefaultValueFunction,-[NSScrollView _shouldUseInclusiveLayersAutomatically]
com.shade3d.xshade,_NSSavePanelFixupModifiedAccessoryViewsDefaultValueFunction,-[NSSavePanel setAccessoryView:]
com.sidefx.HoudiniFX,_NSEventNilMeansAnyDefaultValueFunction,
com.sketchup.LayOut.2015,_NSLeakWindowGraphicsContextOnCreationDefaultValueFunction,__NSCreateWindowWithOpaqueShape2
com.sketchup.SketchUp.2014,,
com.skitch.skitch,+[NSApplication initialize],
com.skitch.skitch,-[NSView _focusInto:withClip:],
com.skitch.skitch,___32+[NSURL(NSURL) fileURLWithPath:]_block_invoke,
com.skype.skype,_NSTableViewReadColumnsOnFinishedMakingConnectionsDefaultValueFunction,-[NSTableView _finishedTableViewInitWithCoder]
com.skype.skype,_NSOutlineViewAnimateDefaultValueFunction,-[NSOutlineView _resizeOutlineColumn]
com.skype.skype,_NSViewHiddenViewsCanHaveLayerSurfaceDefaultValueFunction,-[_NSViewLayerSurface update]
com.smileonmymac.PDFpenPro,_NSScrollViewUseInclusiveLayerEverywhereDefaultValueFunction,-[NSScrollView _shouldUseInclusiveLayersAutomatically]
com.soulmen.ulysses3,_NSViewWorkAroundDeallocatingViewLayoutDefaultValueFunction,-[NSView _setupViewLayoutInvalidatorIfNecessary]
com.southpolesoftware.iVI,_NSCGSIsSynchronousM7DefaultValueFunction,____disable_updates_block_invoke
com.sparrowmailapp.sparrow,-[NSTableView _drawContentsAtRow:column:withCellFrame:],
com.spotify.client,_NSViewLayerBackWindowFrameViaWantsLayerGeometryTestDefaultValueFunction,-[NSView buildLayerTreeWithOwnLayerRequirement:someAncestorWantsLayer:canJoinInclusiveLayer:containingLayer:]
com.synium.ifinance,-[NSView _updateLayerMasksToBoundsFromView],
com.syniumsoftware.macfamilytree7,_NSCGSIsSynchronousM7DefaultValueFunction,____disable_updates_block_invoke
com.tapbots.CalcbotMac,_NSUseImprovedLayoutPassDefaultValueFunction,_NSUseImprovedLayoutPass
com.teamviewer.TeamViewer,_NSTableViewKeepViewsInRowViewDefaultValueFunction,-[NSTableRowData _addViewToRowView:atColumn:row:]
com.teamviewer.TeamViewer,_NSTableViewKeepViewsInTableDefaultValueFunction,-[NSTableRowData makeViewWithIdentifier:owner:]
com.tencent.qq,_NSCoreUIImageRepDrawingTransparencyLayerUsesRectDefaultValueFunction,-[NSCoreUIImageRep draw]
com.tencent.xinWeChat,_NSTableViewKeepViewsInTableDefaultValueFunction,-[NSTableRowData makeViewWithIdentifier:owner:]
com.torusknot.SourceTreeNotMAS,_NSPreferUsingEngineFrameDefaultValueFunction,-[NSView resizeWithOldSuperviewSize:]
com.transgaming.dragonage2,_NSBundleRunningDragonAge2Inf104DefaultValueFunction,-[NSBundle _newImageForResourceWithProspectiveName:imageClass:]
com.twitter.twitter-mac,_NSWindowShouldFlipTitleControlsForRTLDefaultValueFunction,-[NSWindow windowTitlebarLayoutDirection]
com.twitter.twitter-mac,,
com.vmware.fusion,_NSApplicationEnforceAutoShowInFullScreenPresentationOptionsDefaultValueFunction,-[NSApplication _setPresentationOptions:instance:flags:]
com.vmware.fusion,___isVMWare_block_invoke,
com.vortimac.memoir,-[NSWindowController showWindow:],___46-[NSPersistentUIManager refreshEncryptionKey:]_block_invoke_3
com.webinhq.ReadKit,_NSViewBackingLayerNeedsLayoutOnGeometryChangeDefaultValueFunction,+[_NSViewBackingLayer defaultValueForKey:]
com.wunderkinder.wunderlistdesktop,_NSWindowForceContentViewConstraintUpdateDefaultValueFunction,-[NSThemeFrame setFrameSize:]
com.wunderkinder.wunderlistdesktop,_NSViewManageLayerTreeLooselyDefaultValueFunction,-[NSView _setSuperview:]
com.zennaware.Cornerstone,_NSTableViewCacheCellImageDefaultValueFunction,-[NSTableView makeViewForTableColumn:row:]
edu.ucsd.cs.mmccrack.bibdesk,_NSWindowAllowsImplicitFullScreenDefaultValueFunction,-[NSWindow _implicitlyAllowsFullScreenPrimary]
it.bloop.airmail2,_NSAllowWindowTabbingPlusButtonDefaultValueFunction,-[NSDocumentController respondsToSelector:]
jp.co.agenda.Atena15,_NSTableViewShouldValidateSelectionOnLoadDefaultValueFunction,-[NSTableView _finishedMakingConnections]
jp.co.fenrir.sleipnir,_NSImageImageNamedShouldGiveBackInstanceOfReceiverDefaultValueFunction,+[NSImage _searchForImageNamed:]
jp.co.nikon.ViewNX-i,_NSTableViewUseCachedRectOfColumnDefaultValueFunction,-[NSTableView _rectOfColumn:ignoringTile:]
jp.co.nikon.ViewNX-i,_NSViewManageLayerTreeLooselyDefaultValueFunction,-[NSView _setSuperview:]
jp.co.pfu.OnlineUpdate,___checkDelivImmed,__CFXNotificationPost
jp.co.pfu.ScanSnap.SSLog,___checkDelivImmed,__CFXNotificationPost
jp.co.pfu.ScanSnap.STMApp,___checkDelivImmed,__CFXNotificationPost
jp.co.pfu.ScanSnap.STPApp,___checkDelivImmed,__CFXNotificationPost
jp.co.pfu.ScanSnap.ScanToFolder,___checkDelivImmed,__CFXNotificationPost
jp.co.pfu.ScanSnap.ScantoEvernote1,___checkDelivImmed,__CFXNotificationPost
jp.co.pfu.ScanSnap.ScantoEvernote2,___checkDelivImmed,__CFXNotificationPost
jp.co.pfu.ScanSnap.ScantoGDoc,___checkDelivImmed,__CFXNotificationPost
jp.co.pfu.ScanSnap.SupportTool,___checkDelivImmed,__CFXNotificationPost
jp.co.reudo.KSyncDF,-[NSOutlineView _shouldExpandItem:],
mac.nibirutech.translator,-[NSImage setName:],
mac.nibirutech.translator,_NSWindowAllowsImplicitFullScreenDefaultValueFunction,-[NSWindow _implicitlyAllowsFullScreenPrimary]
net.battle.app,_NSDisplayCycleThrottleTransactionsDefaultValueFunction,+[NSDisplayCycle currentDisplayCycle]
net.java.openjdk.cmd,_NSScreenGettingScreensHasSideEffectsDefaultValueFunction,+[_NSScreenConfiguration latestScreens]
net.maxon.cinema4d,_NSWindowSetColorSpaceDisplaysImmediatelyDefaultValueFunction,-[NSWindow _setColorSpace:sendNotification:displayIfChanged:]
net.nemetschek.vectorworks,_NSTouchBarFinderRemovesProvidersImmediatelyDefaultValueFunction,__NSTouchBarFinderSetNeedsUpdateOnMain
net.telestream.Flip-Player,-[NSAnimationManager setTargetValue:forObject:keyPath:animation:],
net.telestream.Flip-Player,_NSDisableAutomaticWindowTabbingDefaultValueFunction,+[NSWindow allowsAutomaticWindowTabbing]
org.blenderfoundation.blender,_NSDisableAutomaticWindowTabbingDefaultValueFunction,+[NSWindow allowsAutomaticWindowTabbing]
org.eclipse.eclipse,____shouldDoEclipseWorkaround_block_invoke,
org.eclipse.eclipse,_NSOutlineViewAnimateDefaultValueFunction,-[NSOutlineView _resizeOutlineColumn]
org.eclipse.eclipse,_NSEventNilMeansAnyDefaultValueFunction,
org.eclipse.platform.ide,_NSEventNilMeansAnyDefaultValueFunction,
org.gnu.Aquamacs,_NSWindowAlwaysResetStyleMaskOnFullScreenCloseDefaultValueFunction,-[NSWindow _didExitFullScreen]
org.mozilla.firefox,+[NSView initialize],
org.mozilla.firefox,__NSEnablePersistentUI,__NSPersistentUIEstablishTalagentCommunication
org.mozilla.firefox,_NSWindowShouldFlipTitleControlsForRTLDefaultValueFunction,-[NSWindow windowTitlebarLayoutDirection]
org.niltsh.MPlayerX,_NSViewBackingLayerDenySetNeedsLayoutOnNonMainThreadDefaultValueFunction,-[_NSViewBackingLayer setNeedsLayout]
org.niltsh.MPlayerX,___58-[NSWindow(NSFullScreen) _supportsDockInitiatedFullScreen]_block_invoke,
org.openoffice.script,_NSCGSIsSynchronousM7DefaultValueFunction,____disable_updates_block_invoke
org.videolan.vlc,_NSWindowAllowsImplicitFullScreenDefaultValueFunction,-[NSWindow _implicitlyAllowsFullScreenPrimary]
unity.Blizzard Entertainment.Hearthstone,___58-[NSWindow(NSFullScreen) _supportsDockInitiatedFullScreen]_block_invoke,
